Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
299.3443123489833,309.30679243013606,1435,38.67490197712665,171,0
301.7438794702315,310.1114410169904,1223,42.3136034594121,164,0
309.7550628006315,320.2956219351023,1345,36.45765702073176,182,0
310.38490264526877,319.91836622836365,1547,37.105277732027034,179,0
300.3469056756639,309.86487918809297,1550,40.177728820859855,104,0
300.8009529665854,309.7761525293817,1453,32.30078067424475,66,0
305.3812007873319,317.2311672819761,1668,42.885200566309265,157,0
295.77169483616325,306.2714552888168,1703,27.596308129351534,37,0
301.6653518630913,313.73675362687055,1489,41.8140773268664,72,0
299.87068576023074,312.543338051187,1537,42.284359754368154,44,0
301.5695410572878,312.48750259502106,1432,36.02739811776102,147,0
295.83315597025296,304.8202017404827,1594,33.83016930504532,291,0
292.05216253345515,304.13281499789474,1320,37.959151389817514,262,0
289.6350828200435,300.56641222460024,1769,43.19838634374283,25,0
294.41307943505194,309.6198149886672,1670,41.72849557695091,246,0
297.70662357530335,308.32682935229275,1320,34.44233445554997,45,0
298.5340420667562,309.92941814478434,1381,40.528405469889776,273,0
309.6861558121476,320.26700359473966,1563,41.309783941054526,61,0
305.5299668495365,315.33176966580027,1449,41.09785040081769,37,0
295.18954441829186,304.67196131911675,1581,35.067043415402324,236,0
301.7385422622548,312.32702995157194,1446,40.778513651195645,249,0
297.9646088182484,309.0069603218761,1728,44.588725059459705,119,0
298.5781808097995,310.8869566090884,1501,42.68480859587532,163,0
300.9266282470769,311.5443293636844,1863,42.0573995745372,237,0
303.095855584877,312.1700772340265,1590,48.213412838519524,255,0
298.3037075805799,307.64999958738196,1297,40.83895564519391,125,0
305.3192576636718,312.67338377786547,1812,35.790454645271865,235,0
294.29030886928797,307.6127365564326,1664,35.806290772685514,238,0
300.03169531181135,308.94934808476967,1557,40.880135884711976,237,0
312.9883686329792,324.923249553255,1596,32.81228314727825,268,0
301.11539871312635,311.66850042801144,1321,38.44508563635141,250,0
307.16607253303084,317.77353619470966,1229,42.320868258149424,134,0
300.45760089086605,310.22270514032135,1493,45.85572501384033,94,0
302.903885476649,311.3282876993957,1706,32.27993126366372,295,0
299.71608402803656,307.7790132270526,1559,40.495388094843875,133,0
299.147962094179,312.6048928717889,1756,39.65881943290662,279,0
296.1025880163729,306.3305101740474,1698,40.18752850541264,299,0
302.1515067947878,314.4020422871631,1503,40.707827527930846,4,0
295.7423140540712,308.51212792936167,1677,39.84166501445412,42,0
303.32792618156714,312.5062323213687,1728,46.96104475266031,169,0
305.42643502222955,316.27344655408524,1487,46.21998358214391,26,0
301.83265703618616,311.92267858716883,1467,50.71644594285211,197,0
298.56875633222154,306.25432872618774,1521,39.947139002843876,3,0
302.26982789654346,311.89886794473495,1200,37.94655270256099,252,0
298.45663472226795,309.6316479027464,1542,35.16118995905189,128,0
304.6777356273258,313.67967711730404,1608,37.40280887674195,202,0
290.8429695789244,300.19328318818066,1521,43.572855663774796,139,0
298.3219631594068,307.9752294486355,1551,44.34262544230289,206,0
290.04594002438,304.2689986870002,1493,43.37757372317374,204,0
292.524695848864,298.85659797465513,1200,36.677661588937575,86,0
306.81931114906956,317.82259774712406,1749,36.70462546272326,240,0
304.4759249098584,313.96924675535405,1444,49.78232022055266,246,0
296.40259883357606,305.1212890165712,1407,35.840035077789594,96,0
292.48748271979554,301.931731305483,1703,47.082623333124175,18,0
285.17735581079177,296.5121082984586,1646,42.02288024112629,134,0
297.28252246033685,308.73156964837796,1540,36.33700530448096,197,0
312.10207506123703,322.4741093061065,1615,34.07757219962083,233,0
302.17442135731824,314.3599039902315,1326,36.555402923287836,60,0
297.20213856975255,309.7398045599537,1487,42.08815807017407,144,0
302.32540104750154,313.95815293140276,1694,35.45186002979601,229,0
292.1952082350278,301.10282333273335,1398,47.77205180856683,157,0
298.5133831865118,309.50226628493755,1350,38.96069765699611,237,0
300.4973873650787,311.49578868335584,1511,43.50223229205138,202,0
299.56949674089475,307.93823387360163,1515,43.0985554581906,52,0
303.9540306084504,310.8151528203419,1597,48.109503903159634,63,0
301.72322613118024,307.6776748884311,1293,37.81014825592888,238,0
303.34163009054,313.4813410707643,1200,40.53041133639379,211,0
296.5581385888462,307.15421801858,1638,32.99302753238001,251,0
304.4890770420527,312.1255138867479,1337,40.515741091949174,88,0
308.14468473811996,320.2367494032227,1408,45.70005781539631,15,0
295.14925240174296,305.45368870033576,1200,41.09735846006781,71,0
295.5615217214272,308.2604269512579,1653,51.563347698039436,129,0
306.67892168160114,317.41999342156834,1552,42.598549576854744,36,0
299.0432800665247,306.9106129227664,1546,37.297937983243386,57,0
307.0191069603328,317.9356693869131,1545,42.27882374003085,43,0
297.7873214405391,309.1275428302833,1200,32.68302598668802,37,0
307.27522788135354,316.1799807095795,1352,36.00509529654815,114,0
300.6574290840273,307.7732430894075,1432,33.91495397357071,241,0
301.29114411661345,311.49173624522666,1387,40.080554445788124,113,0
307.82359010834955,315.8219008377172,1459,39.6973841082516,87,0
298.19114761277916,310.4329229389014,1536,46.02554825134828,164,0
295.2943895203752,304.480036159522,1650,39.50465755890754,193,0
297.7571789598582,311.20638117284483,1277,34.98740106628418,104,0
302.2616697532157,308.01335241817804,1498,47.796588578439966,1,0
292.1712046390974,302.44079584738773,1606,25.27679600813132,89,0
303.1873545132556,316.0461397934583,1361,40.192327794564285,23,0
297.3061434119113,305.5255347801367,1471,41.0880374574827,43,0
305.7390633036678,315.42066143241374,1569,39.94856230915447,183,0
288.02869847549766,297.22262704676956,1501,42.5004594019509,53,0
296.06717112447916,304.6996358401746,1601,40.55345108940349,111,0
291.5676592438295,302.0569045260581,1514,42.49829984980498,117,0
295.86885266818024,303.278009466182,1453,36.98890352113497,263,0
301.2383295055447,311.01639194288424,1324,32.70473797804676,46,0
299.1038668727512,310.13585534812034,1537,39.768233574153186,24,0
298.7331121552599,308.30292473248664,1514,34.86737661995616,160,0
299.2040756430997,307.20366724312817,1351,36.35737579139543,187,0
301.0169412030997,313.0773120003027,1587,45.80740620510079,150,0
294.9573197902845,306.4178337135182,1690,47.7899889775738,210,0
303.53424820449527,311.4518738618878,1400,45.71353053615197,259,0
303.3133298519274,310.72511472188233,1390,44.7869078535316,183,0
301.9251896882805,310.02134085629285,1385,40.299755745972526,161,0
302.7826672137563,313.87321354473073,1248,45.07721986937049,204,0
301.4820900040433,312.0332358019684,1800,41.77809475619145,64,0
310.1753665136553,321.75553193854677,1432,49.737452240622694,74,0
299.56452914473743,308.9122287086362,1371,35.40949416034041,111,0
298.46458390832714,306.61511543332693,1330,43.363041845969484,230,0
296.2323620982131,308.0700550750421,1441,33.678536886753605,255,0
294.8386866471108,303.7317896202085,1395,43.391743800663875,166,0
293.77764106199464,304.1507371737026,1715,31.40447075101462,185,0
295.5560134338454,302.4561637556147,1312,33.932285817459054,236,0
299.64659809173963,308.506977243094,1269,33.58688091636723,72,0
301.6714756424886,313.6902682843716,1582,41.26066000528901,36,0
300.2557102927608,308.8231611594211,1483,41.77262578618138,223,0
296.1723236128514,307.8013312557544,1466,52.25239497367271,38,0
304.50092282009985,309.83888342772343,1583,39.54354742771224,47,0
303.6970633615047,312.57828004221835,1520,43.86269852737724,118,0
299.2017584628899,308.8590491711337,1492,40.80435030083339,235,0
296.73541927667645,310.22049988336124,1289,43.44449029982823,116,0
302.742139604149,310.4040138441201,1249,40.71831741220234,35,0
300.9398679374305,312.2818545283247,1394,45.49808436120922,38,0
292.75936370292476,304.8732272654224,1337,34.7366324220539,75,0
299.660098720078,308.21711942558943,1540,27.76263363816142,24,0
301.3101790603719,310.56313116282655,1230,42.08701561039501,98,0
295.50152606756126,305.78478361518506,1432,30.97461332370338,24,0
300.9492169641872,307.98624702980214,1474,46.5586916489931,253,0
292.7258875737111,301.81568114998834,1494,37.25940474451638,15,0
306.68093050006087,319.2331545819537,1559,34.808815986218406,59,0
306.23974992529713,317.285059547026,1451,53.50260039313217,9,0
298.73741332848516,308.42391074951865,1399,39.90774992691061,87,0
301.81727168919537,312.04341641286834,1686,38.949470698570586,242,0
287.9503901710006,299.1122009020601,1451,43.739876971550146,173,0
294.21826169867336,305.7630819944936,1712,44.07732061347105,280,0
298.5311053992393,307.4182771044811,1451,45.695633426961294,184,0
294.6393348928657,307.708776779425,1497,33.335132499786646,127,0
303.5719824131533,316.2046788155626,1479,42.680533908683664,287,0
309.98648265374,321.3409979144464,1534,38.5340697779624,56,0
294.1169264028535,302.4310066711617,1437,35.3948576122272,33,0
295.81268297957405,303.7722351660329,1514,40.2405642400106,98,0
301.17724184154963,310.52403424835643,1729,30.943788981040925,278,0
308.0555807424981,318.1771109377869,1657,44.61465493514617,245,0
293.8881284373005,300.3511447061824,1658,38.54662035730717,161,0
301.2451806115347,312.23456687862523,1298,37.61249521998487,278,0
309.1064942540655,321.6814187817625,1322,39.31160667819959,193,0
291.74120425910365,302.8941525387654,1532,39.162416210281556,71,0
293.5946539657708,302.24254836016235,1615,45.70340915651646,1,0
297.8819669676958,306.29316017289483,1422,34.521433886013604,9,0
297.39705793572296,307.9967626240711,1395,38.08896904407815,254,0
304.06300643876824,313.7563990080919,1709,38.91721665006164,92,0
301.2082985991042,312.094380947616,1602,34.674204881425446,126,0
291.12518970178934,302.3286324470006,1658,40.796567233176354,115,0
302.57705201450403,314.76083307229334,1433,36.380633527720306,26,0
297.11230556322175,304.8480587053627,1421,32.978589978246234,0,0
306.3722360847062,316.8154739804048,1642,42.63113703283469,218,0
296.8620623178154,306.13511230989275,1460,47.736375398321,204,0
296.81692358448885,306.6196534966181,1408,40.242103786703886,67,0
302.70565805402265,314.4344757593601,1363,39.48357249788372,37,0
303.81463241168467,315.76088415778713,1423,39.37762219647281,154,0
302.240496819681,315.03738412044834,1631,37.420245619709654,24,0
291.572013413076,302.4231939138125,1273,45.8504871064294,87,0
302.69017219964127,312.4701386181297,1594,40.47024879174385,215,0
294.828459741628,304.32270280272724,1393,29.106796388405844,52,0
301.17638055794134,307.706870553152,1468,45.9947697730997,231,0
292.8813278230047,305.56079791280195,1478,44.769174580179225,265,0
302.2316107377153,311.58781391014395,1466,43.00800495322721,55,0
295.96700547846314,306.978799598469,1456,26.22296544961499,199,0
293.5868267486974,304.94481980018224,1433,39.98525838656398,230,0
303.569100682412,311.07846966431174,1414,44.46713991101902,155,0
301.2082226083838,309.3615298234645,1697,41.897496958074186,89,0
296.93011599303554,310.02415580714654,1503,41.025756754544005,295,0
307.2558942451053,317.8367652764724,1481,44.4775634202769,92,0
297.79673789215127,306.6355665635542,1403,40.69654147263623,74,0
300.1605383698547,309.9078443475996,1438,46.01812192384063,36,0
301.344567238393,313.5170410480587,1403,40.80878390807721,271,0
296.90167032935693,308.7702992888255,1614,40.410920381753826,67,0
302.35568146699967,309.4235179425204,1386,44.462068442910066,39,0
297.3327382641764,310.60130595152015,1200,38.00706534351553,11,0
297.94180838891896,309.8741044509163,1508,34.513789239426195,87,0
306.81321319901673,316.50826270033355,1458,40.01900682252909,201,0
294.7970697374378,302.4136248512644,1412,42.95187262278931,205,0
287.93609834535255,300.0441156254744,1636,44.626812664406934,255,0
308.05468497505944,319.0075399756487,1200,44.654497608337,200,0
312.74663976303503,319.8310430068795,1736,39.65675912769544,14,0
297.97365367275336,307.5094975220366,1658,39.14314972278813,252,0
290.3158097968991,306.5681556824841,1405,37.03942027752679,76,0
298.4475801190203,308.48058363384916,1432,41.24938026990189,287,0
298.56888525079665,307.0849440621253,1575,31.794379968734194,103,0
299.0503807948887,307.03338754427546,1579,40.1137961823287,4,0
294.43305979039076,307.9772577572496,1404,54.24840342468915,117,0
302.89780571238236,314.59332469153776,1257,32.480682938056226,135,0
302.62253687643044,315.4374151042649,1817,40.784178038121496,247,0
292.5279719009035,303.0243424690878,1643,41.88917895231147,165,0
303.4959836584744,316.00402212913997,1523,42.53232521417038,12,0
310.26342490972945,318.5667841306336,1526,35.1667848479704,14,0
300.8598016621853,311.18498362401544,1593,42.57793355534635,184,0
298.31337418965745,308.88748121960293,1611,37.32746720843525,25,0
299.2899839279624,312.05487779171284,1200,32.86208269587705,159,0
303.0762838348428,313.7139699151237,1447,44.75978654164927,269,0
291.3466419724639,300.0956184889915,1431,43.323074046907585,251,0
300.8219535148865,310.95010119272723,1475,35.167187720206314,189,0
298.04768025268595,304.69485384776544,1615,37.281012614292244,91,0
309.23912506478024,314.5971875982397,1231,37.099937909792885,154,0
299.1291363309752,310.79181907119175,1297,31.78207680513866,30,0
308.3394380555976,317.58995028298494,1397,43.81214868823309,221,0
294.48129651108997,303.95846191312944,1523,43.99959204139269,39,0
302.93629583401395,314.59818919274716,1624,38.336952175148376,15,0
301.59700131895613,314.39102208904535,1744,39.85937219201403,189,0
295.6547637606761,306.72373967033127,1457,40.5734898561158,171,0
300.8869805731847,314.74312623362033,1624,41.22195929303721,163,0
306.062594184158,317.06797245227256,1606,33.26235400281545,142,0
298.381041478567,308.985468405727,1581,42.44222299611701,177,0
291.5401867541512,302.0209643991604,1496,34.122463694758,132,0
299.9121858676128,307.34119474334557,1440,43.40687606723949,41,0
295.4878845260374,307.3998817373177,1340,34.67559914849093,170,0
298.2882953066806,303.39736326665,1330,33.4994562566735,12,0
299.5920611515744,308.41955543702284,1552,39.859807201011094,19,0
291.4717389199224,301.5175996210576,1491,39.74747387891402,169,0
291.9217083033966,300.3421836565699,1437,40.518733213266174,211,0
302.41033417762765,311.506822331482,1599,35.5363213375076,24,0
297.3864065191516,311.06515765160606,1469,41.014088596139786,112,0
287.1762782908972,299.38432606246056,1363,41.484958401452104,278,0
303.9242201830407,312.5525648214272,1460,45.82856652728808,234,0
301.3618487763712,310.4227157544264,1623,40.92516360918457,240,0
296.43062587981757,303.87661798271387,1346,37.003039227551916,196,0
293.4158489447088,304.82583651672104,1531,33.26468897059545,53,0
304.1790394815717,313.67955458075073,1491,32.34869544746052,116,0
301.74675311280214,307.81382017101305,1385,41.61489065468402,179,0
311.91301141342035,322.11457859704046,1455,43.965994352595125,199,0
302.1009429936247,312.97890076082837,1264,35.54889777726919,39,0
301.93851570631006,313.8647976526602,1516,41.2763179903407,291,0
299.16536034945716,309.0186507603036,1295,39.128906597340546,280,0
304.083879336004,313.3385370104312,1660,43.59133767781058,10,0
303.1254260062408,317.09795536721987,1486,44.33038455883441,176,0
306.258625042826,316.2717973550251,1414,28.66893678349893,42,0
297.3933854068136,308.83250907000945,1674,45.16067349081601,95,0
297.8229626352802,306.7438833485277,1345,41.26098481560945,265,0
